,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
26544719,1.0,5.0,2.0,1.0,2.0,4.0
26545800,1.0,1.0,0.0,2.0,0.0,0.0
2654739,1.0,1.0,0.0,3.0,0.0,0.0
26550825,1.0,1.0,0.0,2.0,0.0,0.0
26553894,5.0,5.0,-1.0,1.0,2.0,4.0
26556978,5.0,0.0,-1.0,1.0,2.0,1.0
26558338,5.0,5.0,-1.0,1.0,2.0,4.0
2656182,1.0,1.0,0.0,2.0,0.0,0.0
26566852,1.0,1.0,0.0,2.0,0.0,0.0
26569914,1.0,1.0,0.0,3.0,0.0,0.0
2657122,1.0,5.0,0.0,2.0,0.0,4.0
2657679,1.0,5.0,2.0,1.0,2.0,4.0
2657888,1.0,1.0,0.0,3.0,0.0,0.0
26581170,1.0,1.0,0.0,2.0,0.0,0.0
265856,1.0,5.0,0.0,2.0,0.0,4.0
26587470,1.0,5.0,0.0,2.0,0.0,4.0
26596260,5.0,5.0,-1.0,1.0,2.0,4.0
26600314,1.0,1.0,0.0,2.0,0.0,0.0
26601141,1.0,1.0,0.0,3.0,0.0,0.0
2660746,0.0,1.0,0.0,3.0,0.0,0.0
26613397,1.0,5.0,0.0,2.0,0.0,4.0
26618000,5.0,5.0,-1.0,1.0,2.0,4.0
26619759,0.0,1.0,0.0,3.0,0.0,0.0
26626807,2.0,3.0,-1.0,0.0,3.0,5.0
26635171,1.0,1.0,0.0,3.0,0.0,0.0
26638892,1.0,5.0,2.0,1.0,2.0,4.0
266408,1.0,1.0,0.0,2.0,0.0,0.0
26643212,0.0,1.0,0.0,3.0,0.0,0.0
266469,1.0,1.0,0.0,2.0,0.0,0.0
26648522,1.0,1.0,0.0,2.0,0.0,0.0
26658253,1.0,1.0,0.0,3.0,0.0,0.0
26668094,1.0,1.0,0.0,3.0,0.0,0.0
26670028,0.0,1.0,0.0,3.0,0.0,0.0
26672173,1.0,5.0,0.0,1.0,2.0,4.0
266759,1.0,1.0,0.0,3.0,0.0,0.0
26678808,1.0,5.0,0.0,2.0,0.0,4.0
26679055,2.0,0.0,-1.0,4.0,2.0,1.0
26680922,1.0,5.0,0.0,2.0,0.0,4.0
26687175,1.0,1.0,0.0,3.0,0.0,0.0
2668971,1.0,1.0,0.0,3.0,0.0,0.0
26701014,1.0,1.0,0.0,3.0,0.0,0.0
26704966,1.0,1.0,0.0,2.0,0.0,0.0
26716262,0.0,1.0,0.0,3.0,0.0,0.0
2671693,1.0,1.0,0.0,3.0,0.0,0.0
26719338,1.0,5.0,2.0,1.0,2.0,4.0
2671973,1.0,1.0,0.0,2.0,0.0,0.0
2672,0.0,1.0,0.0,3.0,0.0,0.0
26721759,1.0,1.0,0.0,2.0,0.0,0.0
26725441,1.0,1.0,0.0,2.0,0.0,0.0
26738343,5.0,5.0,-1.0,1.0,2.0,4.0
26740774,1.0,1.0,0.0,3.0,0.0,0.0
26741777,1.0,5.0,2.0,1.0,2.0,4.0
2674313,1.0,1.0,0.0,3.0,0.0,0.0
2675210,0.0,1.0,-1.0,3.0,0.0,0.0
26754832,2.0,0.0,-1.0,4.0,2.0,1.0
26757098,1.0,1.0,0.0,3.0,0.0,0.0
26764358,2.0,4.0,-1.0,4.0,2.0,3.0
267668,1.0,5.0,0.0,2.0,0.0,0.0
2676837,0.0,1.0,0.0,3.0,0.0,0.0
2677044,5.0,5.0,-1.0,1.0,2.0,4.0
2677213,4.0,1.0,0.0,3.0,0.0,0.0
26776380,2.0,0.0,-1.0,4.0,2.0,1.0
2677773,1.0,1.0,0.0,3.0,0.0,0.0
2678950,5.0,5.0,-1.0,1.0,2.0,4.0
26790380,5.0,0.0,-1.0,1.0,2.0,1.0
26791547,5.0,5.0,-1.0,1.0,2.0,4.0
2680125,0.0,1.0,0.0,3.0,0.0,0.0
26801552,1.0,1.0,0.0,2.0,0.0,0.0
268064232,2.0,0.0,-1.0,4.0,2.0,1.0
2680667,0.0,1.0,0.0,3.0,0.0,0.0
2680786,1.0,1.0,0.0,2.0,0.0,0.0
268084,5.0,5.0,-1.0,1.0,2.0,4.0
26813567,1.0,5.0,2.0,1.0,2.0,4.0
268140,4.0,1.0,0.0,3.0,0.0,0.0
26814624,1.0,1.0,0.0,2.0,0.0,0.0
26816407,1.0,1.0,0.0,2.0,0.0,0.0
2682982,1.0,5.0,0.0,2.0,0.0,4.0
26831523,1.0,5.0,0.0,1.0,2.0,4.0
26839041,1.0,5.0,0.0,2.0,2.0,4.0
2683976,1.0,5.0,0.0,2.0,0.0,0.0
2684009,1.0,1.0,0.0,2.0,0.0,0.0
26854,1.0,1.0,0.0,2.0,0.0,0.0
26854689,0.0,1.0,0.0,3.0,0.0,0.0
268639,1.0,5.0,0.0,2.0,0.0,4.0
26869311,1.0,1.0,0.0,2.0,0.0,0.0
26875689,5.0,5.0,-1.0,1.0,2.0,4.0
26879233,0.0,1.0,0.0,3.0,0.0,0.0
26889016,1.0,1.0,0.0,2.0,0.0,0.0
26889520,1.0,1.0,0.0,2.0,0.0,0.0
26890796,1.0,1.0,0.0,3.0,0.0,0.0
26893926,2.0,4.0,-1.0,0.0,3.0,5.0
26899844,1.0,1.0,0.0,2.0,0.0,0.0
26904397,1.0,1.0,0.0,3.0,0.0,0.0
2690694,1.0,1.0,0.0,2.0,0.0,0.0
2691460,1.0,1.0,0.0,2.0,0.0,0.0
26916158,1.0,1.0,0.0,2.0,0.0,0.0
26921478,1.0,1.0,0.0,3.0,0.0,0.0
2692297,1.0,1.0,0.0,3.0,0.0,0.0
26924590,1.0,1.0,0.0,2.0,0.0,0.0
2692627,1.0,1.0,0.0,2.0,0.0,0.0
26934354,1.0,5.0,0.0,1.0,2.0,4.0
26943268,4.0,1.0,0.0,3.0,0.0,0.0
26957965,1.0,5.0,0.0,2.0,2.0,4.0
2696020,1.0,1.0,0.0,3.0,0.0,0.0
26964270,0.0,1.0,0.0,3.0,0.0,0.0
26966431,0.0,1.0,0.0,3.0,0.0,0.0
2699468,1.0,1.0,0.0,2.0,0.0,0.0
2700652,5.0,5.0,-1.0,1.0,2.0,4.0
27010560,5.0,0.0,-1.0,1.0,2.0,1.0
27017,1.0,1.0,0.0,3.0,0.0,0.0
27024262,1.0,5.0,0.0,2.0,0.0,4.0
27031076,1.0,1.0,0.0,3.0,0.0,0.0
27036982,5.0,5.0,3.0,1.0,2.0,4.0
27041643,1.0,5.0,2.0,1.0,2.0,4.0
2704285,1.0,1.0,0.0,3.0,0.0,0.0
2704734,0.0,1.0,0.0,3.0,0.0,0.0
27047675,5.0,0.0,-1.0,1.0,2.0,1.0
2704946,2.0,4.0,-1.0,4.0,2.0,3.0
270515,1.0,5.0,0.0,1.0,2.0,4.0
27062209,1.0,5.0,0.0,2.0,0.0,4.0
2706535,1.0,1.0,0.0,2.0,0.0,0.0
2707329,1.0,1.0,0.0,2.0,0.0,0.0
2707567,0.0,1.0,0.0,3.0,0.0,0.0
2708462,2.0,0.0,-1.0,1.0,2.0,1.0
27086750,1.0,1.0,0.0,2.0,0.0,0.0
2708986,1.0,1.0,0.0,3.0,0.0,0.0
27091374,1.0,5.0,0.0,2.0,0.0,4.0
2709551,1.0,1.0,0.0,3.0,0.0,0.0
270990,1.0,5.0,0.0,1.0,2.0,4.0
2710563,0.0,1.0,-1.0,3.0,0.0,5.0
2710704,1.0,1.0,0.0,3.0,0.0,0.0
2710973,0.0,1.0,0.0,3.0,0.0,0.0
2711023,0.0,1.0,0.0,3.0,0.0,0.0
27114414,5.0,0.0,-1.0,1.0,2.0,1.0
2711662,1.0,5.0,0.0,2.0,2.0,4.0
2711808,1.0,1.0,0.0,2.0,0.0,0.0
2711837,5.0,0.0,-1.0,1.0,2.0,1.0
2712081,1.0,1.0,0.0,2.0,0.0,0.0
2712377,1.0,1.0,0.0,2.0,0.0,0.0
2712750,1.0,1.0,0.0,2.0,0.0,0.0
2714160,0.0,1.0,0.0,3.0,0.0,0.0
2714654,0.0,1.0,0.0,3.0,0.0,0.0
27148776,5.0,5.0,-1.0,1.0,2.0,4.0
2715034,0.0,1.0,0.0,3.0,0.0,0.0
27152207,0.0,1.0,0.0,3.0,0.0,0.0
27168730,5.0,0.0,-1.0,1.0,2.0,1.0
27171966,5.0,5.0,-1.0,1.0,2.0,4.0
2717450,1.0,5.0,0.0,2.0,0.0,4.0
2718218,0.0,1.0,0.0,3.0,0.0,0.0
27182488,1.0,1.0,0.0,2.0,0.0,0.0
27186220,1.0,5.0,0.0,2.0,2.0,4.0
27187800,0.0,1.0,0.0,3.0,0.0,0.0
2718861,1.0,1.0,0.0,2.0,0.0,0.0
271905,0.0,1.0,0.0,3.0,0.0,0.0
27197206,1.0,1.0,0.0,2.0,0.0,0.0
27206706,5.0,0.0,-1.0,1.0,2.0,1.0
27214393,5.0,0.0,-1.0,1.0,2.0,1.0
27226124,5.0,5.0,2.0,1.0,2.0,4.0
27232028,5.0,5.0,-1.0,1.0,2.0,4.0
27232510,1.0,5.0,0.0,1.0,2.0,4.0
272494,4.0,1.0,0.0,3.0,0.0,0.0
27260141,1.0,5.0,2.0,1.0,2.0,4.0
27265287,1.0,1.0,0.0,3.0,0.0,0.0
27266447,5.0,5.0,-1.0,1.0,2.0,4.0
2726804,5.0,5.0,-1.0,1.0,2.0,4.0
2726861,1.0,5.0,0.0,2.0,0.0,4.0
27268955,0.0,1.0,0.0,3.0,0.0,0.0
27271228,1.0,1.0,0.0,3.0,0.0,0.0
27283507,1.0,1.0,0.0,2.0,0.0,0.0
2728416,0.0,1.0,0.0,3.0,0.0,0.0
27289823,0.0,1.0,0.0,3.0,0.0,0.0
27290997,0.0,1.0,0.0,3.0,0.0,0.0
27292095,1.0,1.0,0.0,3.0,0.0,0.0
27295768,5.0,0.0,-1.0,1.0,2.0,1.0
2729609,0.0,1.0,0.0,3.0,0.0,0.0
2729653,0.0,1.0,0.0,3.0,0.0,0.0
27296879,1.0,5.0,0.0,2.0,0.0,4.0
27298387,5.0,5.0,3.0,1.0,2.0,4.0
27298469,5.0,0.0,-1.0,1.0,2.0,1.0
27299196,5.0,0.0,-1.0,1.0,2.0,1.0
27304159,4.0,1.0,0.0,3.0,0.0,0.0
27310513,1.0,1.0,0.0,2.0,0.0,0.0
27316484,0.0,1.0,0.0,3.0,0.0,0.0
27316646,1.0,1.0,0.0,3.0,0.0,0.0
2731932,1.0,5.0,2.0,1.0,2.0,4.0
27328476,1.0,1.0,0.0,2.0,0.0,0.0
27329440,5.0,5.0,-1.0,1.0,2.0,4.0
27331213,0.0,1.0,0.0,3.0,0.0,0.0
27335344,1.0,1.0,0.0,2.0,0.0,0.0
27335580,1.0,5.0,0.0,2.0,0.0,4.0
27337103,0.0,1.0,0.0,3.0,0.0,0.0
27364337,5.0,0.0,-1.0,1.0,2.0,1.0
27369384,1.0,1.0,0.0,2.0,0.0,0.0
273785,1.0,1.0,0.0,2.0,0.0,0.0
27390398,1.0,1.0,0.0,3.0,0.0,0.0
273996,1.0,1.0,0.0,3.0,0.0,0.0
27407909,0.0,1.0,0.0,3.0,0.0,0.0
27408334,0.0,1.0,0.0,3.0,0.0,0.0
27408363,1.0,5.0,0.0,1.0,2.0,4.0
2740905,1.0,1.0,0.0,3.0,0.0,0.0
27410020,0.0,1.0,0.0,3.0,0.0,0.0
2742743,5.0,5.0,-1.0,1.0,2.0,4.0
27430337,4.0,1.0,0.0,3.0,0.0,0.0
27440673,1.0,1.0,0.0,2.0,0.0,0.0
27441899,2.0,0.0,-1.0,4.0,2.0,1.0
27445868,0.0,1.0,0.0,3.0,0.0,0.0
27455025,1.0,5.0,0.0,2.0,0.0,4.0
27456907,1.0,1.0,0.0,2.0,0.0,0.0
2746440,0.0,1.0,0.0,3.0,0.0,0.0
274671,1.0,1.0,0.0,2.0,0.0,0.0
274687,1.0,1.0,0.0,2.0,0.0,0.0
27469440,1.0,5.0,0.0,1.0,2.0,4.0
2747,1.0,1.0,0.0,3.0,0.0,0.0
27475354,2.0,4.0,-1.0,0.0,3.0,5.0
27487295,1.0,5.0,0.0,2.0,2.0,4.0
27487353,1.0,1.0,0.0,2.0,0.0,0.0
27488703,0.0,1.0,-1.0,3.0,0.0,5.0
27489474,1.0,1.0,0.0,2.0,0.0,0.0
2749913,5.0,0.0,-1.0,1.0,2.0,1.0
2750125,1.0,5.0,0.0,2.0,0.0,4.0
275041,1.0,1.0,0.0,2.0,0.0,0.0
2750701,1.0,1.0,0.0,2.0,0.0,0.0
27509891,0.0,1.0,-1.0,3.0,0.0,0.0
275118,5.0,0.0,-1.0,1.0,2.0,1.0
2751188,0.0,1.0,0.0,3.0,0.0,0.0
2751255,1.0,1.0,0.0,3.0,0.0,0.0
2751420,1.0,1.0,0.0,2.0,0.0,0.0
2751487,1.0,1.0,0.0,2.0,0.0,0.0
275171,1.0,1.0,0.0,2.0,0.0,0.0
27523140,0.0,1.0,-1.0,3.0,0.0,5.0
27525048,1.0,1.0,0.0,2.0,0.0,0.0
2753053,1.0,1.0,0.0,2.0,0.0,0.0
2753333,5.0,5.0,1.0,1.0,2.0,4.0
2753587,2.0,0.0,-1.0,4.0,2.0,1.0
2753920,1.0,1.0,0.0,2.0,0.0,0.0
27540457,1.0,1.0,0.0,3.0,0.0,0.0
2754074,0.0,1.0,0.0,3.0,0.0,0.0
27544838,5.0,5.0,-1.0,1.0,2.0,4.0
27552179,0.0,1.0,0.0,3.0,0.0,0.0
27559591,0.0,1.0,0.0,3.0,0.0,0.0
27561972,5.0,5.0,-1.0,1.0,2.0,4.0
27563393,1.0,1.0,0.0,2.0,0.0,0.0
27568107,0.0,1.0,0.0,3.0,0.0,0.0
27568547,2.0,4.0,-1.0,4.0,2.0,3.0
275711,2.0,4.0,-1.0,4.0,2.0,3.0
2757416,0.0,1.0,-1.0,3.0,0.0,0.0
27586718,1.0,1.0,0.0,3.0,0.0,0.0
2759198,1.0,1.0,0.0,2.0,0.0,0.0
27593590,2.0,0.0,-1.0,4.0,2.0,1.0
275957863,0.0,1.0,-1.0,3.0,0.0,0.0
2759582,0.0,1.0,0.0,3.0,0.0,0.0
27595992,1.0,5.0,0.0,1.0,2.0,4.0
27606912,1.0,1.0,0.0,3.0,0.0,0.0
2761870,4.0,1.0,0.0,3.0,0.0,0.0
27619325,2.0,4.0,-1.0,4.0,2.0,3.0
2762085,5.0,5.0,2.0,1.0,2.0,4.0
276223,1.0,5.0,0.0,2.0,0.0,4.0
27646633,1.0,1.0,0.0,2.0,0.0,0.0
27650482,5.0,5.0,1.0,1.0,2.0,4.0
2765524,0.0,1.0,0.0,3.0,0.0,0.0
27659974,0.0,1.0,0.0,3.0,0.0,0.0
27661533,5.0,5.0,-1.0,1.0,2.0,4.0
2766357,1.0,1.0,0.0,3.0,0.0,0.0
27663955,1.0,5.0,0.0,2.0,0.0,4.0
276653,1.0,5.0,2.0,1.0,2.0,4.0
27666435,1.0,1.0,0.0,2.0,0.0,0.0
2766718,0.0,1.0,0.0,3.0,0.0,0.0
2767056,3.0,1.0,0.0,3.0,0.0,0.0
27671046,1.0,1.0,0.0,2.0,0.0,0.0
27671676,5.0,5.0,4.0,1.0,2.0,4.0
27693520,1.0,1.0,0.0,3.0,0.0,0.0
2769463,0.0,1.0,0.0,3.0,0.0,0.0
27696389,0.0,1.0,0.0,3.0,0.0,0.0
27702121,1.0,1.0,0.0,2.0,0.0,0.0
27723330,1.0,1.0,0.0,3.0,0.0,0.0
2773600,0.0,1.0,-1.0,3.0,0.0,5.0
2773795,1.0,1.0,0.0,3.0,0.0,0.0
27739669,1.0,1.0,0.0,2.0,0.0,0.0
27743475,4.0,1.0,0.0,3.0,0.0,0.0
2774434,3.0,1.0,0.0,3.0,0.0,0.0
2774623,1.0,5.0,0.0,1.0,2.0,4.0
277466,1.0,1.0,0.0,3.0,0.0,0.0
27756106,1.0,1.0,0.0,2.0,0.0,0.0
27759906,1.0,1.0,0.0,3.0,0.0,0.0
277611,1.0,5.0,2.0,1.0,2.0,4.0
27765011,1.0,1.0,0.0,2.0,0.0,0.0
277763,1.0,1.0,0.0,2.0,0.0,0.0
2778142,0.0,1.0,0.0,3.0,0.0,0.0
27782119,0.0,1.0,0.0,3.0,0.0,0.0
27784558,5.0,5.0,-1.0,1.0,2.0,1.0
2779014,1.0,1.0,0.0,3.0,0.0,0.0
27809440,1.0,5.0,0.0,2.0,0.0,4.0
27814601,2.0,0.0,-1.0,4.0,2.0,1.0
2781497,1.0,1.0,0.0,3.0,0.0,0.0
27818498,5.0,5.0,3.0,1.0,2.0,4.0
2782310,1.0,1.0,0.0,3.0,0.0,0.0
2782633,5.0,5.0,-1.0,1.0,2.0,4.0
27835751,1.0,5.0,0.0,2.0,2.0,4.0
27841871,1.0,5.0,0.0,2.0,0.0,0.0
27847898,1.0,1.0,0.0,3.0,0.0,0.0
27849233,1.0,1.0,0.0,2.0,0.0,0.0
2785292,1.0,5.0,0.0,2.0,0.0,4.0
2785702,1.0,1.0,0.0,3.0,0.0,0.0
27859374,2.0,0.0,-1.0,4.0,2.0,1.0
2786456,0.0,1.0,0.0,3.0,0.0,0.0
2786821,1.0,1.0,0.0,3.0,0.0,0.0
2787018,1.0,5.0,0.0,2.0,0.0,4.0
278719,5.0,5.0,-1.0,1.0,2.0,4.0
27885601,1.0,5.0,0.0,2.0,0.0,4.0
27893625,1.0,1.0,0.0,2.0,0.0,0.0
27920245,1.0,1.0,0.0,2.0,0.0,0.0
27947735,1.0,1.0,0.0,2.0,0.0,0.0
27948263,5.0,0.0,-1.0,1.0,2.0,1.0
27956352,1.0,5.0,0.0,1.0,2.0,4.0
2795800,0.0,1.0,0.0,3.0,0.0,0.0
2796225,0.0,1.0,-1.0,3.0,0.0,0.0
27962861,1.0,5.0,2.0,1.0,2.0,4.0
2796534,1.0,1.0,0.0,2.0,0.0,0.0
27968443,1.0,5.0,0.0,2.0,0.0,4.0
27971475,1.0,5.0,2.0,1.0,2.0,4.0
27975197,5.0,5.0,-1.0,1.0,2.0,4.0
2799470,1.0,1.0,0.0,3.0,0.0,0.0
28001047,1.0,5.0,0.0,2.0,0.0,4.0
28009700,1.0,1.0,0.0,3.0,0.0,0.0
28009770,5.0,5.0,2.0,1.0,2.0,4.0
2801423,0.0,1.0,0.0,3.0,0.0,0.0
2802243,1.0,1.0,0.0,2.0,0.0,0.0
28026239,5.0,0.0,-1.0,1.0,2.0,1.0
2803570,1.0,1.0,0.0,3.0,0.0,0.0
280400,1.0,1.0,0.0,3.0,0.0,0.0
28047145,1.0,5.0,0.0,2.0,0.0,0.0
28047238,1.0,5.0,2.0,1.0,2.0,4.0
28048858,1.0,1.0,0.0,2.0,0.0,0.0
2805598,1.0,1.0,0.0,3.0,0.0,0.0
280621,1.0,1.0,0.0,2.0,0.0,0.0
28065182,1.0,1.0,0.0,2.0,0.0,0.0
2806635,0.0,1.0,0.0,3.0,0.0,0.0
28070419,1.0,1.0,0.0,2.0,0.0,0.0
28074981,0.0,1.0,0.0,3.0,0.0,0.0
2807793,0.0,1.0,0.0,3.0,0.0,0.0
28079661,1.0,1.0,0.0,2.0,0.0,0.0
28082534,1.0,1.0,0.0,2.0,0.0,0.0
28082861,1.0,1.0,0.0,2.0,0.0,0.0
2808491,0.0,1.0,0.0,3.0,0.0,0.0
2808541,1.0,1.0,0.0,2.0,0.0,0.0
28085443,1.0,5.0,0.0,1.0,2.0,4.0
28087448,1.0,5.0,0.0,2.0,0.0,4.0
2809628,1.0,1.0,0.0,2.0,0.0,0.0
2809829,1.0,1.0,0.0,2.0,0.0,0.0
28108955,1.0,1.0,0.0,3.0,0.0,0.0
28109731,4.0,1.0,0.0,3.0,0.0,0.0
2811536,1.0,1.0,0.0,2.0,0.0,0.0
28115971,0.0,1.0,0.0,3.0,0.0,0.0
28117512,1.0,1.0,0.0,3.0,0.0,0.0
28124449,5.0,5.0,-1.0,1.0,2.0,1.0
28125885,1.0,1.0,0.0,2.0,0.0,0.0
28133586,2.0,4.0,-1.0,4.0,2.0,3.0
28133803,1.0,1.0,0.0,3.0,0.0,0.0
2814004,1.0,1.0,0.0,3.0,0.0,0.0
28152102,1.0,1.0,0.0,3.0,0.0,0.0
2815323,1.0,1.0,0.0,2.0,0.0,0.0
28156807,1.0,5.0,2.0,1.0,2.0,4.0
28157491,1.0,1.0,0.0,3.0,0.0,0.0
28165523,1.0,5.0,0.0,2.0,0.0,4.0
281682,3.0,1.0,0.0,3.0,0.0,0.0
28172728,0.0,1.0,0.0,3.0,0.0,0.0
28173142,1.0,5.0,2.0,1.0,2.0,4.0
28175721,5.0,0.0,-1.0,1.0,2.0,1.0
2818176,1.0,5.0,0.0,2.0,0.0,4.0
28202075,1.0,5.0,0.0,1.0,2.0,4.0
28204337,1.0,5.0,0.0,2.0,2.0,4.0
2820795,1.0,1.0,0.0,2.0,0.0,0.0
282194,2.0,4.0,-1.0,4.0,2.0,3.0
28221983,5.0,0.0,-1.0,1.0,2.0,1.0
2822403,1.0,1.0,0.0,3.0,0.0,0.0
282378,1.0,5.0,2.0,1.0,2.0,4.0
28246669,5.0,5.0,1.0,1.0,2.0,4.0
2825426,1.0,1.0,0.0,2.0,0.0,0.0
28257461,1.0,5.0,2.0,1.0,2.0,4.0
2826329,1.0,1.0,0.0,3.0,0.0,0.0
2826376,1.0,1.0,0.0,3.0,0.0,0.0
2826416,1.0,1.0,0.0,2.0,0.0,0.0
2826496,1.0,5.0,2.0,1.0,2.0,4.0
28266400,5.0,0.0,-1.0,1.0,2.0,1.0
28269282,0.0,1.0,0.0,3.0,0.0,0.0
28272116,1.0,1.0,0.0,3.0,0.0,0.0
28272628,1.0,1.0,0.0,2.0,0.0,0.0
2827853,5.0,5.0,-1.0,1.0,2.0,4.0
28284974,1.0,1.0,0.0,2.0,0.0,0.0
2829006,0.0,1.0,0.0,3.0,0.0,0.0
2829021,1.0,1.0,0.0,2.0,0.0,0.0
28292420,1.0,5.0,0.0,2.0,0.0,4.0
28296832,1.0,5.0,0.0,2.0,0.0,4.0
2829823,0.0,1.0,0.0,3.0,0.0,0.0
2830252,1.0,1.0,0.0,3.0,0.0,0.0
2830329,0.0,1.0,0.0,3.0,0.0,0.0
28310183,1.0,1.0,0.0,2.0,0.0,0.0
28318155,1.0,5.0,0.0,2.0,2.0,4.0
28320404,1.0,1.0,0.0,2.0,0.0,0.0
28324303,1.0,5.0,2.0,1.0,2.0,4.0
28339270,0.0,1.0,0.0,3.0,0.0,0.0
283420,1.0,1.0,0.0,3.0,0.0,0.0
28342423,1.0,5.0,0.0,2.0,2.0,4.0
2834340,0.0,1.0,0.0,3.0,0.0,0.0
2834807,1.0,5.0,0.0,2.0,2.0,4.0
28349705,1.0,1.0,0.0,2.0,0.0,0.0
28364283,1.0,1.0,0.0,3.0,0.0,0.0
28366373,5.0,5.0,3.0,1.0,2.0,4.0
2836924,1.0,1.0,0.0,3.0,0.0,0.0
28370399,0.0,1.0,-1.0,3.0,0.0,0.0
2837449,1.0,1.0,0.0,2.0,0.0,0.0
28381584,1.0,5.0,0.0,1.0,2.0,4.0
28383560,1.0,5.0,0.0,2.0,0.0,4.0
283853,1.0,1.0,0.0,2.0,0.0,0.0
28392180,2.0,0.0,-1.0,4.0,2.0,1.0
28397015,1.0,5.0,0.0,2.0,0.0,0.0
28404543,5.0,5.0,-1.0,1.0,2.0,4.0
28407873,0.0,1.0,0.0,3.0,0.0,0.0
28412792,1.0,1.0,0.0,2.0,0.0,0.0
28415660,1.0,5.0,0.0,2.0,0.0,4.0
28417344,4.0,1.0,0.0,3.0,0.0,0.0
28418242,5.0,5.0,-1.0,1.0,2.0,4.0
2842433,0.0,1.0,0.0,3.0,0.0,0.0
28425463,2.0,0.0,-1.0,4.0,2.0,1.0
28427249,1.0,5.0,0.0,2.0,0.0,4.0
2843083,0.0,1.0,0.0,3.0,0.0,0.0
2843347,5.0,5.0,2.0,1.0,2.0,4.0
2844101,1.0,1.0,0.0,2.0,0.0,0.0
28441457,1.0,1.0,0.0,2.0,0.0,0.0
28442074,2.0,0.0,-1.0,4.0,2.0,1.0
28473947,1.0,5.0,0.0,1.0,2.0,4.0
28478649,5.0,5.0,-1.0,1.0,2.0,1.0
28484658,0.0,1.0,0.0,3.0,0.0,0.0
28486769,0.0,1.0,0.0,3.0,0.0,0.0
28489194,1.0,1.0,0.0,3.0,0.0,0.0
28490023,0.0,1.0,0.0,3.0,0.0,0.0
284951,1.0,1.0,0.0,3.0,0.0,0.0
2849797,0.0,1.0,0.0,3.0,0.0,0.0
284981,1.0,1.0,0.0,3.0,0.0,0.0
2850433,0.0,1.0,0.0,3.0,0.0,0.0
28504905,1.0,5.0,0.0,2.0,0.0,4.0
28510344,5.0,5.0,2.0,1.0,2.0,4.0
2851093,0.0,1.0,0.0,3.0,0.0,0.0
2851629,1.0,5.0,0.0,2.0,0.0,4.0
285537,0.0,1.0,0.0,3.0,0.0,0.0
2855621,1.0,1.0,0.0,2.0,0.0,0.0
2856724,3.0,1.0,0.0,3.0,0.0,0.0
285710,1.0,5.0,0.0,2.0,0.0,4.0
28574622,1.0,5.0,0.0,2.0,0.0,0.0
28575576,1.0,1.0,0.0,3.0,0.0,0.0
28603436,5.0,0.0,-1.0,1.0,2.0,1.0
28606733,1.0,5.0,0.0,2.0,0.0,4.0
28614124,2.0,4.0,-1.0,4.0,2.0,3.0
2861773,0.0,1.0,0.0,3.0,0.0,0.0
28622369,1.0,5.0,0.0,2.0,0.0,4.0
28630440,2.0,0.0,-1.0,4.0,2.0,1.0
28651297,1.0,1.0,0.0,2.0,0.0,0.0
28653775,1.0,1.0,0.0,2.0,0.0,0.0
28654491,5.0,5.0,-1.0,1.0,2.0,4.0
28659299,0.0,1.0,0.0,3.0,0.0,0.0
28660670,1.0,1.0,0.0,3.0,0.0,0.0
28670156,1.0,1.0,0.0,3.0,0.0,0.0
28680482,1.0,1.0,0.0,2.0,0.0,0.0
28681703,1.0,5.0,0.0,2.0,2.0,4.0
28681859,0.0,1.0,0.0,3.0,0.0,0.0
2868410,2.0,0.0,-1.0,4.0,2.0,1.0
28686689,1.0,1.0,0.0,3.0,0.0,0.0
28687174,5.0,5.0,-1.0,1.0,2.0,1.0
28695837,1.0,1.0,0.0,3.0,0.0,0.0
28700498,3.0,1.0,0.0,3.0,0.0,0.0
28708738,5.0,0.0,-1.0,1.0,2.0,1.0
28709812,1.0,1.0,0.0,2.0,0.0,0.0
2872156,1.0,5.0,0.0,2.0,0.0,4.0
28725453,1.0,1.0,0.0,2.0,0.0,0.0
28726161,2.0,3.0,-1.0,0.0,3.0,5.0
28727335,3.0,1.0,0.0,3.0,0.0,0.0
28737922,1.0,5.0,0.0,2.0,2.0,4.0
2873878,0.0,1.0,0.0,3.0,0.0,0.0
287397,5.0,0.0,-1.0,1.0,2.0,1.0
28740488,5.0,5.0,-1.0,1.0,2.0,4.0
287420,0.0,1.0,0.0,3.0,0.0,0.0
28746604,1.0,1.0,0.0,3.0,0.0,0.0
28747246,5.0,5.0,-1.0,1.0,2.0,4.0
28765612,5.0,5.0,3.0,1.0,2.0,4.0
2876945,5.0,5.0,2.0,1.0,2.0,4.0
28777392,0.0,1.0,0.0,3.0,0.0,0.0
2878122,1.0,1.0,0.0,2.0,0.0,0.0
2878135,0.0,1.0,0.0,3.0,0.0,0.0
287884,1.0,1.0,0.0,2.0,0.0,0.0
287943612,1.0,1.0,0.0,2.0,0.0,0.0
28802077,5.0,5.0,1.0,1.0,2.0,4.0
2881024,0.0,1.0,0.0,3.0,0.0,0.0
2881887,1.0,1.0,0.0,2.0,0.0,0.0
2882370,0.0,1.0,-1.0,3.0,0.0,0.0
2883097,1.0,5.0,2.0,1.0,2.0,4.0
2883211,1.0,1.0,0.0,3.0,0.0,0.0
