,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
5629027,2.0,4.0,0.0,2.0,2.0,0.0
5630133,4.0,4.0,0.0,2.0,2.0,4.0
5630704,3.0,1.0,0.0,0.0,1.0,3.0
563269995,4.0,4.0,0.0,2.0,2.0,4.0
5633097,3.0,1.0,0.0,0.0,1.0,3.0
5635289,0.0,3.0,0.0,5.0,2.0,0.0
5636080,0.0,3.0,0.0,5.0,2.0,0.0
56382019,4.0,4.0,0.0,2.0,2.0,4.0
5639471,3.0,1.0,0.0,0.0,1.0,3.0
564108,4.0,4.0,0.0,2.0,2.0,4.0
56438193,5.0,5.0,-1.0,3.0,1.0,1.0
56451398,4.0,0.0,-1.0,1.0,2.0,4.0
56456649,0.0,3.0,0.0,0.0,2.0,0.0
5650131,5.0,5.0,3.0,3.0,1.0,1.0
5651316,5.0,5.0,3.0,3.0,1.0,1.0
5652037,5.0,5.0,3.0,3.0,1.0,1.0
5652900,2.0,3.0,0.0,2.0,2.0,0.0
5652958,1.0,3.0,0.0,0.0,2.0,0.0
56531810,4.0,4.0,4.0,1.0,2.0,4.0
5653601,5.0,5.0,1.0,3.0,1.0,1.0
5653675,4.0,0.0,-1.0,1.0,0.0,2.0
5655640,4.0,4.0,0.0,2.0,2.0,4.0
5655676,5.0,5.0,-1.0,3.0,1.0,1.0
5655899,3.0,1.0,0.0,0.0,1.0,3.0
56571750,3.0,1.0,0.0,0.0,1.0,3.0
56575168,4.0,4.0,0.0,2.0,2.0,4.0
56586627,4.0,0.0,-1.0,1.0,0.0,2.0
566164,4.0,4.0,-1.0,2.0,2.0,4.0
5665064,3.0,1.0,0.0,0.0,1.0,3.0
56662579,3.0,1.0,0.0,0.0,1.0,3.0
567082,5.0,2.0,-1.0,4.0,1.0,5.0
567113,5.0,2.0,-1.0,4.0,3.0,5.0
56761226,4.0,0.0,-1.0,1.0,0.0,2.0
5678831,4.0,0.0,-1.0,1.0,0.0,2.0
568197,3.0,1.0,0.0,0.0,1.0,3.0
56821936,4.0,0.0,-1.0,1.0,0.0,2.0
5682377,5.0,5.0,2.0,3.0,1.0,1.0
5684662,4.0,4.0,0.0,2.0,2.0,4.0
5684692,0.0,3.0,0.0,5.0,2.0,0.0
56849053,2.0,4.0,0.0,2.0,2.0,0.0
5684964,3.0,1.0,0.0,0.0,1.0,3.0
568594,4.0,4.0,4.0,1.0,2.0,4.0
5686356,3.0,1.0,0.0,0.0,1.0,3.0
5687279,3.0,1.0,0.0,0.0,1.0,3.0
56891173,5.0,5.0,3.0,3.0,1.0,1.0
56892395,3.0,1.0,0.0,3.0,1.0,3.0
5689946,5.0,2.0,-1.0,4.0,3.0,5.0
5689966,3.0,1.0,0.0,0.0,1.0,3.0
5690231,5.0,2.0,-1.0,4.0,1.0,5.0
5693135,5.0,5.0,-1.0,3.0,1.0,1.0
5693756,4.0,4.0,0.0,2.0,2.0,4.0
5694903,5.0,5.0,1.0,3.0,1.0,1.0
5695732,4.0,4.0,4.0,1.0,2.0,4.0
56962926,4.0,4.0,0.0,2.0,2.0,4.0
56963756,0.0,3.0,0.0,5.0,2.0,0.0
5696556,4.0,4.0,0.0,2.0,2.0,4.0
5698281,4.0,4.0,-1.0,1.0,2.0,4.0
569897,3.0,1.0,0.0,0.0,1.0,3.0
569962,4.0,4.0,0.0,2.0,2.0,4.0
5700342,4.0,0.0,-1.0,1.0,0.0,2.0
5700345,1.0,3.0,0.0,0.0,2.0,0.0
5700662,1.0,3.0,0.0,0.0,2.0,0.0
5701164,3.0,1.0,0.0,0.0,1.0,3.0
5701550,5.0,5.0,-1.0,3.0,1.0,1.0
570212308,3.0,1.0,0.0,0.0,1.0,3.0
57027106,4.0,0.0,-1.0,1.0,0.0,2.0
5705875,5.0,2.0,-1.0,4.0,3.0,5.0
57059194,4.0,0.0,-1.0,1.0,0.0,2.0
57062771,2.0,3.0,0.0,5.0,2.0,0.0
570632,5.0,5.0,3.0,3.0,1.0,1.0
57076700,4.0,4.0,4.0,1.0,2.0,4.0
57088669,4.0,4.0,0.0,2.0,2.0,4.0
5709607,3.0,5.0,1.0,3.0,1.0,1.0
5709931,4.0,4.0,0.0,2.0,2.0,4.0
57106130,4.0,0.0,-1.0,1.0,2.0,2.0
57139316,1.0,3.0,0.0,0.0,2.0,0.0
5714053,3.0,1.0,0.0,3.0,1.0,3.0
571425,1.0,3.0,0.0,0.0,2.0,0.0
5714488,0.0,3.0,0.0,5.0,2.0,0.0
571526223,1.0,3.0,0.0,0.0,2.0,0.0
5715674,3.0,1.0,0.0,0.0,1.0,3.0
57162017,1.0,3.0,0.0,0.0,2.0,0.0
5718553,0.0,3.0,0.0,5.0,2.0,0.0
5720852,4.0,4.0,0.0,2.0,2.0,4.0
5721444,3.0,1.0,0.0,3.0,1.0,3.0
5723412,1.0,3.0,0.0,0.0,2.0,0.0
5723439,3.0,1.0,0.0,0.0,1.0,3.0
5724137,3.0,1.0,0.0,0.0,1.0,3.0
57259951,3.0,1.0,0.0,3.0,1.0,3.0
57268455,4.0,0.0,-1.0,1.0,2.0,4.0
5727966,3.0,1.0,0.0,0.0,1.0,3.0
572918,4.0,4.0,0.0,2.0,2.0,4.0
57296,4.0,4.0,0.0,2.0,2.0,4.0
573135,0.0,3.0,0.0,5.0,2.0,0.0
57314296,0.0,3.0,0.0,5.0,2.0,0.0
5732381,5.0,5.0,-1.0,3.0,1.0,1.0
5737173,2.0,4.0,0.0,2.0,2.0,0.0
5737296,2.0,3.0,0.0,5.0,2.0,0.0
57386488,0.0,3.0,0.0,5.0,2.0,0.0
573876,1.0,3.0,0.0,0.0,2.0,0.0
5740227,5.0,2.0,-1.0,4.0,3.0,5.0
5740640,4.0,4.0,-1.0,1.0,2.0,4.0
5742232,3.0,1.0,0.0,0.0,1.0,3.0
57424123,4.0,4.0,0.0,2.0,2.0,4.0
5743446,3.0,3.0,0.0,0.0,1.0,3.0
5745451,4.0,4.0,0.0,2.0,2.0,4.0
57457385,4.0,0.0,-1.0,1.0,0.0,2.0
5745868,1.0,3.0,0.0,0.0,1.0,0.0
57463325,4.0,4.0,0.0,2.0,2.0,4.0
5746525,3.0,1.0,0.0,0.0,1.0,3.0
57479978,3.0,1.0,0.0,0.0,1.0,3.0
57490945,4.0,4.0,0.0,2.0,2.0,4.0
5749126,1.0,3.0,0.0,0.0,2.0,0.0
5750573,3.0,1.0,0.0,0.0,1.0,3.0
5751784,0.0,3.0,0.0,5.0,2.0,0.0
5753398,4.0,4.0,0.0,2.0,2.0,4.0
5753880,3.0,1.0,0.0,0.0,1.0,3.0
57542660,0.0,3.0,0.0,5.0,2.0,0.0
5755628,5.0,5.0,-1.0,3.0,1.0,1.0
57557357,3.0,1.0,0.0,0.0,1.0,3.0
575660933,5.0,2.0,-1.0,4.0,3.0,5.0
5757170,4.0,4.0,0.0,2.0,2.0,4.0
57580588,5.0,5.0,1.0,3.0,1.0,1.0
5759646,0.0,3.0,0.0,5.0,2.0,0.0
57653823,3.0,1.0,0.0,0.0,1.0,3.0
57663648,1.0,3.0,0.0,0.0,1.0,0.0
5768802,5.0,5.0,3.0,3.0,1.0,1.0
576955982,4.0,4.0,0.0,2.0,2.0,4.0
57702234,4.0,4.0,0.0,2.0,2.0,4.0
5770437,3.0,1.0,0.0,3.0,1.0,3.0
57738928,4.0,0.0,-1.0,1.0,0.0,2.0
577546,5.0,2.0,-1.0,4.0,3.0,5.0
5777303,3.0,1.0,0.0,3.0,1.0,3.0
5777654,1.0,3.0,0.0,0.0,1.0,0.0
5778058,0.0,3.0,0.0,5.0,2.0,0.0
5779090,0.0,3.0,0.0,5.0,2.0,0.0
5779593,3.0,1.0,0.0,0.0,1.0,3.0
5782645,4.0,0.0,-1.0,1.0,0.0,2.0
5783828,3.0,1.0,0.0,0.0,1.0,3.0
5785399,5.0,2.0,-1.0,4.0,1.0,5.0
5786392,0.0,3.0,0.0,0.0,2.0,0.0
5792922,5.0,2.0,-1.0,4.0,1.0,5.0
5795857,4.0,4.0,0.0,2.0,2.0,4.0
5796429,3.0,1.0,0.0,0.0,1.0,3.0
57988653,3.0,1.0,0.0,0.0,1.0,3.0
580086,0.0,3.0,0.0,5.0,2.0,0.0
58019832,2.0,3.0,0.0,2.0,2.0,0.0
5802312,4.0,4.0,0.0,2.0,2.0,4.0
58026480,4.0,4.0,0.0,2.0,2.0,4.0
58029664,5.0,5.0,-1.0,3.0,1.0,1.0
58039120,4.0,4.0,0.0,2.0,2.0,4.0
5804156,0.0,3.0,0.0,5.0,2.0,0.0
5804512,3.0,1.0,0.0,0.0,1.0,3.0
580468,3.0,1.0,0.0,0.0,1.0,3.0
5808968,4.0,4.0,0.0,2.0,2.0,4.0
5810675,4.0,4.0,0.0,2.0,2.0,4.0
5811279,4.0,4.0,0.0,2.0,2.0,4.0
58115832,3.0,5.0,1.0,3.0,1.0,1.0
5811601,2.0,3.0,0.0,5.0,2.0,0.0
581238890,4.0,4.0,0.0,2.0,2.0,4.0
5812764,3.0,1.0,0.0,0.0,1.0,3.0
58146209,3.0,1.0,0.0,0.0,1.0,3.0
5814728,1.0,3.0,0.0,0.0,2.0,0.0
58156688,0.0,3.0,0.0,5.0,2.0,0.0
5815960,4.0,4.0,0.0,2.0,2.0,4.0
5818100,4.0,4.0,0.0,2.0,2.0,4.0
58181728,5.0,5.0,3.0,3.0,1.0,1.0
581975,4.0,4.0,0.0,2.0,2.0,4.0
5821275,3.0,1.0,0.0,0.0,1.0,3.0
58220759,1.0,3.0,0.0,0.0,2.0,0.0
582208,3.0,1.0,0.0,0.0,1.0,3.0
5822150,5.0,5.0,-1.0,3.0,1.0,1.0
58222544,4.0,4.0,4.0,1.0,2.0,4.0
5823626,3.0,1.0,0.0,0.0,1.0,3.0
582370,0.0,3.0,0.0,5.0,2.0,0.0
5824855,3.0,1.0,0.0,0.0,1.0,3.0
5826599,1.0,3.0,0.0,0.0,1.0,0.0
5826716,3.0,1.0,0.0,0.0,1.0,3.0
5826745,3.0,1.0,0.0,3.0,1.0,3.0
58276385,4.0,0.0,-1.0,1.0,2.0,2.0
58309475,0.0,3.0,0.0,5.0,2.0,0.0
5831016,2.0,3.0,0.0,5.0,2.0,0.0
583162,4.0,4.0,0.0,2.0,2.0,4.0
5831981,4.0,4.0,0.0,2.0,2.0,4.0
5832265,5.0,5.0,3.0,3.0,1.0,1.0
5832860,3.0,1.0,0.0,0.0,1.0,3.0
5836780,4.0,4.0,-1.0,1.0,2.0,4.0
5839470,5.0,5.0,-1.0,3.0,1.0,1.0
5840678,2.0,3.0,0.0,5.0,2.0,0.0
58408419,3.0,1.0,0.0,0.0,1.0,3.0
58418813,1.0,3.0,0.0,0.0,2.0,0.0
58419635,0.0,3.0,0.0,5.0,2.0,0.0
584297,1.0,3.0,0.0,0.0,2.0,0.0
5843212,1.0,3.0,0.0,0.0,2.0,0.0
5844259,2.0,3.0,0.0,5.0,2.0,0.0
58449,3.0,1.0,0.0,0.0,1.0,3.0
5845756,0.0,3.0,0.0,5.0,2.0,0.0
5846008,5.0,5.0,1.0,3.0,1.0,1.0
5846134,1.0,3.0,0.0,0.0,2.0,0.0
58465120,3.0,1.0,0.0,0.0,1.0,3.0
5846867,4.0,4.0,0.0,2.0,2.0,4.0
5847109,4.0,4.0,0.0,2.0,2.0,4.0
58471783,1.0,3.0,0.0,0.0,2.0,0.0
5847664,4.0,0.0,-1.0,1.0,0.0,2.0
5848822,4.0,0.0,-1.0,1.0,2.0,2.0
5848971,4.0,4.0,0.0,2.0,2.0,4.0
5849739,0.0,3.0,0.0,5.0,2.0,0.0
585045,5.0,5.0,5.0,3.0,1.0,1.0
5851527,0.0,3.0,0.0,5.0,2.0,0.0
5851894,4.0,4.0,-1.0,2.0,2.0,4.0
5853773,3.0,1.0,0.0,0.0,1.0,3.0
5853791,1.0,3.0,0.0,0.0,1.0,0.0
5855183,5.0,5.0,2.0,3.0,1.0,1.0
585680,4.0,4.0,0.0,2.0,2.0,4.0
585876760,3.0,1.0,0.0,0.0,1.0,3.0
58592373,4.0,0.0,-1.0,1.0,0.0,2.0
5860113,3.0,1.0,0.0,0.0,1.0,3.0
58618576,0.0,3.0,0.0,5.0,2.0,0.0
5862225,0.0,3.0,0.0,5.0,2.0,0.0
58630154,4.0,0.0,-1.0,1.0,2.0,2.0
58656548,4.0,0.0,-1.0,1.0,2.0,2.0
5866040,3.0,1.0,0.0,0.0,1.0,3.0
58661526,5.0,5.0,-1.0,3.0,1.0,1.0
58683115,4.0,4.0,-1.0,1.0,2.0,4.0
5868919,1.0,3.0,0.0,0.0,2.0,0.0
5871308,3.0,1.0,0.0,0.0,1.0,3.0
5871762,3.0,1.0,0.0,0.0,1.0,3.0
5873782,4.0,4.0,0.0,2.0,2.0,4.0
5876431,4.0,4.0,0.0,2.0,2.0,4.0
58797650,1.0,3.0,0.0,0.0,2.0,0.0
58822025,0.0,3.0,0.0,5.0,2.0,0.0
5882533,3.0,1.0,0.0,0.0,1.0,3.0
588345,0.0,3.0,0.0,5.0,2.0,0.0
5886556,0.0,3.0,0.0,5.0,2.0,0.0
58870514,5.0,2.0,-1.0,4.0,1.0,5.0
5887161,4.0,4.0,0.0,2.0,2.0,4.0
588904,3.0,1.0,0.0,0.0,1.0,3.0
589138,1.0,3.0,0.0,0.0,1.0,0.0
58914193,1.0,3.0,0.0,0.0,2.0,0.0
5891492,4.0,4.0,0.0,2.0,2.0,4.0
58917096,4.0,4.0,0.0,2.0,2.0,4.0
58941679,4.0,0.0,-1.0,1.0,0.0,2.0
589691,5.0,2.0,-1.0,4.0,1.0,5.0
5897050,3.0,1.0,0.0,0.0,1.0,3.0
5899371,3.0,1.0,0.0,0.0,1.0,3.0
5901612,1.0,3.0,0.0,0.0,2.0,0.0
5902081,3.0,3.0,0.0,0.0,1.0,0.0
5904175,4.0,4.0,0.0,2.0,2.0,4.0
5905316,3.0,5.0,1.0,3.0,1.0,1.0
59074434,4.0,0.0,-1.0,1.0,2.0,2.0
5907837,2.0,3.0,0.0,5.0,2.0,0.0
5909027,1.0,3.0,0.0,0.0,2.0,0.0
5911694,5.0,5.0,-1.0,3.0,1.0,1.0
5914372,5.0,5.0,2.0,3.0,1.0,1.0
59170848,3.0,1.0,0.0,0.0,1.0,3.0
5917105,0.0,3.0,0.0,5.0,2.0,0.0
5919134,5.0,5.0,-1.0,3.0,1.0,1.0
59200369,3.0,1.0,0.0,0.0,1.0,3.0
5920675,3.0,1.0,0.0,0.0,1.0,3.0
5920800,4.0,4.0,4.0,1.0,2.0,4.0
5921152,0.0,3.0,0.0,5.0,2.0,0.0
5921164,5.0,2.0,-1.0,4.0,3.0,5.0
5921209,3.0,1.0,0.0,0.0,1.0,3.0
5921517,1.0,3.0,0.0,0.0,2.0,0.0
592268,4.0,4.0,0.0,2.0,2.0,4.0
5924895,1.0,3.0,0.0,0.0,1.0,0.0
5925070,4.0,0.0,-1.0,1.0,0.0,2.0
5925939,3.0,1.0,0.0,0.0,1.0,3.0
5926364,4.0,4.0,0.0,2.0,2.0,0.0
59295805,0.0,3.0,0.0,5.0,2.0,0.0
5931558,0.0,3.0,0.0,5.0,2.0,0.0
5932149,5.0,2.0,-1.0,4.0,3.0,5.0
5932206,3.0,1.0,0.0,0.0,1.0,3.0
59331,2.0,3.0,0.0,5.0,2.0,0.0
59336678,0.0,3.0,0.0,5.0,2.0,0.0
5935582,3.0,1.0,0.0,0.0,1.0,3.0
5936675,1.0,3.0,0.0,0.0,2.0,0.0
5937040,5.0,5.0,-1.0,3.0,1.0,1.0
593716,4.0,4.0,0.0,2.0,2.0,4.0
5937906,0.0,3.0,0.0,5.0,2.0,0.0
59385415,4.0,0.0,-1.0,1.0,0.0,2.0
59419501,3.0,1.0,0.0,0.0,1.0,3.0
59439341,4.0,0.0,-1.0,1.0,0.0,2.0
59448077,1.0,3.0,0.0,0.0,2.0,0.0
59461820,4.0,4.0,0.0,2.0,2.0,4.0
5946371,3.0,1.0,0.0,0.0,1.0,3.0
5946553,1.0,3.0,0.0,0.0,2.0,0.0
5947720,2.0,3.0,0.0,5.0,2.0,0.0
5948767,0.0,3.0,0.0,5.0,2.0,0.0
59522456,4.0,4.0,0.0,2.0,2.0,4.0
5954,2.0,4.0,0.0,2.0,2.0,0.0
5956353,0.0,3.0,0.0,5.0,2.0,0.0
59577708,4.0,4.0,0.0,2.0,2.0,4.0
5958362,4.0,4.0,0.0,2.0,2.0,4.0
5958520,0.0,3.0,0.0,5.0,2.0,0.0
5959075,4.0,4.0,0.0,2.0,2.0,4.0
5959730,4.0,4.0,0.0,2.0,2.0,4.0
59637787,0.0,3.0,0.0,5.0,2.0,0.0
5965035,1.0,3.0,0.0,0.0,2.0,0.0
59664405,0.0,3.0,0.0,5.0,2.0,0.0
5966925,5.0,5.0,-1.0,3.0,1.0,1.0
5968,3.0,1.0,0.0,0.0,1.0,3.0
5969197,4.0,0.0,-1.0,1.0,0.0,2.0
5969670,3.0,1.0,0.0,0.0,1.0,3.0
5970299,4.0,4.0,-1.0,1.0,2.0,4.0
597399,4.0,0.0,-1.0,1.0,0.0,2.0
5977426,3.0,1.0,0.0,0.0,1.0,3.0
5981191,0.0,3.0,0.0,5.0,2.0,0.0
59823715,5.0,5.0,3.0,3.0,1.0,1.0
5982372,4.0,0.0,-1.0,1.0,0.0,2.0
59843,3.0,1.0,0.0,0.0,1.0,3.0
5984781,3.0,1.0,0.0,0.0,1.0,3.0
5985140,0.0,3.0,0.0,5.0,2.0,0.0
598595,4.0,4.0,0.0,2.0,2.0,4.0
5986486,2.0,3.0,0.0,5.0,2.0,0.0
59869695,5.0,5.0,-1.0,3.0,1.0,1.0
59873,4.0,4.0,-1.0,1.0,2.0,4.0
5987414,3.0,3.0,0.0,0.0,1.0,0.0
5987442,4.0,0.0,-1.0,1.0,2.0,4.0
5988212,1.0,3.0,0.0,0.0,2.0,0.0
5988956,4.0,0.0,-1.0,1.0,2.0,2.0
5989410,4.0,0.0,-1.0,1.0,2.0,4.0
599385,2.0,3.0,0.0,5.0,2.0,0.0
5994418,0.0,3.0,0.0,5.0,2.0,0.0
5994702,4.0,4.0,0.0,2.0,2.0,4.0
5998266,1.0,3.0,0.0,0.0,2.0,0.0
5999015,5.0,5.0,-1.0,3.0,1.0,1.0
6001356,3.0,5.0,1.0,3.0,1.0,1.0
6001943,1.0,3.0,0.0,0.0,2.0,0.0
6002000,1.0,3.0,0.0,0.0,1.0,0.0
6002119,5.0,2.0,-1.0,4.0,3.0,5.0
600640606,3.0,1.0,0.0,0.0,1.0,3.0
600686,3.0,1.0,0.0,0.0,1.0,3.0
600869,3.0,1.0,0.0,0.0,1.0,3.0
600883,4.0,4.0,0.0,2.0,2.0,4.0
60090,5.0,5.0,-1.0,3.0,1.0,1.0
6009381,5.0,2.0,-1.0,4.0,3.0,5.0
6009528,4.0,4.0,0.0,2.0,2.0,4.0
6010603,1.0,3.0,0.0,0.0,2.0,0.0
6010896,5.0,5.0,-1.0,3.0,1.0,1.0
60118460,4.0,4.0,0.0,2.0,2.0,4.0
6012036,2.0,3.0,0.0,2.0,2.0,0.0
6013916,4.0,4.0,0.0,2.0,2.0,4.0
6015024,4.0,4.0,-1.0,1.0,2.0,4.0
6015218,3.0,1.0,0.0,0.0,1.0,3.0
6016555,2.0,3.0,0.0,2.0,2.0,0.0
6017183,5.0,2.0,-1.0,4.0,3.0,5.0
6018044,5.0,2.0,-1.0,4.0,3.0,5.0
6018268,4.0,4.0,0.0,2.0,2.0,4.0
6019354,5.0,5.0,-1.0,3.0,1.0,1.0
601983,3.0,1.0,0.0,0.0,1.0,3.0
6019857,3.0,5.0,1.0,3.0,1.0,1.0
6019915,3.0,1.0,0.0,0.0,1.0,3.0
60202833,4.0,4.0,0.0,2.0,2.0,4.0
6020500,4.0,4.0,0.0,2.0,2.0,4.0
60215493,4.0,4.0,0.0,2.0,2.0,4.0
6021923,4.0,0.0,-1.0,1.0,2.0,4.0
60225006,4.0,4.0,-1.0,1.0,2.0,4.0
60225099,5.0,2.0,-1.0,4.0,1.0,5.0
6023375,3.0,1.0,0.0,3.0,1.0,3.0
6023934,0.0,3.0,0.0,5.0,2.0,0.0
602419424,5.0,5.0,2.0,3.0,1.0,1.0
602476,1.0,3.0,0.0,0.0,2.0,0.0
6030931,5.0,5.0,-1.0,3.0,1.0,1.0
6031264,2.0,3.0,0.0,5.0,2.0,0.0
6032875,3.0,1.0,0.0,0.0,1.0,3.0
6033888,3.0,1.0,0.0,3.0,1.0,3.0
6034570,4.0,4.0,0.0,2.0,2.0,4.0
6035332,4.0,4.0,-1.0,2.0,2.0,4.0
6037206,5.0,5.0,-1.0,3.0,1.0,1.0
6037580,5.0,2.0,-1.0,4.0,3.0,5.0
6037608,4.0,4.0,0.0,2.0,2.0,4.0
6038303,3.0,1.0,0.0,0.0,1.0,3.0
6038353,3.0,1.0,0.0,0.0,1.0,3.0
6044555,4.0,4.0,0.0,2.0,2.0,4.0
6046786,2.0,4.0,0.0,2.0,2.0,0.0
60478996,0.0,3.0,0.0,5.0,2.0,0.0
6049620,3.0,1.0,0.0,0.0,1.0,3.0
6050105,5.0,5.0,-1.0,3.0,1.0,1.0
6052341,3.0,1.0,0.0,0.0,1.0,3.0
6054157,4.0,4.0,0.0,2.0,2.0,4.0
6057385,5.0,5.0,-1.0,3.0,1.0,1.0
605770,3.0,1.0,0.0,0.0,1.0,3.0
6058251,3.0,5.0,1.0,3.0,1.0,1.0
60584696,3.0,1.0,0.0,3.0,1.0,3.0
6058663,5.0,5.0,-1.0,3.0,1.0,1.0
6059031,4.0,4.0,0.0,2.0,2.0,4.0
6059117,5.0,2.0,-1.0,4.0,3.0,5.0
6059448,3.0,1.0,0.0,0.0,1.0,3.0
6061232,5.0,2.0,-1.0,4.0,3.0,5.0
6067418,3.0,1.0,0.0,0.0,1.0,3.0
6068548,2.0,3.0,0.0,5.0,2.0,0.0
6068557,0.0,3.0,0.0,5.0,2.0,0.0
6071190,3.0,1.0,0.0,0.0,1.0,3.0
60722885,1.0,3.0,0.0,0.0,1.0,0.0
60723329,4.0,4.0,0.0,2.0,2.0,4.0
6073676,1.0,3.0,0.0,0.0,1.0,0.0
607462,4.0,4.0,0.0,2.0,2.0,4.0
6075418,2.0,4.0,0.0,2.0,2.0,0.0
6075554,0.0,3.0,0.0,5.0,2.0,0.0
60767575,5.0,5.0,-1.0,3.0,1.0,1.0
607745,2.0,3.0,0.0,5.0,2.0,0.0
6078413,4.0,4.0,-1.0,1.0,2.0,4.0
6078947,4.0,4.0,0.0,2.0,2.0,4.0
6084136,3.0,1.0,0.0,0.0,1.0,3.0
6088542,5.0,2.0,-1.0,4.0,1.0,5.0
60891,4.0,4.0,0.0,2.0,2.0,4.0
6091415,4.0,4.0,0.0,2.0,2.0,4.0
6092175,3.0,1.0,0.0,0.0,1.0,3.0
6092223,1.0,3.0,0.0,0.0,2.0,0.0
6095360,3.0,1.0,0.0,0.0,1.0,3.0
6096212,4.0,4.0,0.0,2.0,2.0,4.0
6096730,5.0,5.0,1.0,3.0,1.0,1.0
6096926,5.0,5.0,1.0,3.0,1.0,1.0
60998881,3.0,1.0,0.0,0.0,1.0,3.0
610024,2.0,4.0,0.0,2.0,2.0,0.0
6100537,0.0,3.0,0.0,5.0,2.0,0.0
6102449,3.0,1.0,0.0,0.0,1.0,3.0
6103042,5.0,2.0,-1.0,4.0,3.0,5.0
6103951,5.0,5.0,-1.0,3.0,1.0,1.0
6105200,3.0,1.0,0.0,0.0,1.0,3.0
61053080,3.0,1.0,0.0,0.0,1.0,3.0
6105703,4.0,4.0,4.0,1.0,2.0,4.0
610654,1.0,3.0,0.0,0.0,2.0,0.0
6106711,0.0,3.0,0.0,5.0,2.0,0.0
6109452,5.0,5.0,-1.0,3.0,1.0,1.0
61122000,2.0,3.0,0.0,5.0,2.0,0.0
6113395,5.0,2.0,-1.0,4.0,3.0,5.0
6115622,5.0,5.0,2.0,3.0,1.0,1.0
61160468,4.0,0.0,-1.0,1.0,0.0,2.0
611742,4.0,0.0,-1.0,1.0,2.0,2.0
61187208,0.0,3.0,0.0,5.0,2.0,0.0
6119549,3.0,1.0,0.0,0.0,1.0,3.0
6121507,4.0,4.0,0.0,2.0,2.0,4.0
6122105,1.0,3.0,0.0,0.0,2.0,0.0
612245,4.0,4.0,0.0,2.0,2.0,4.0
6124835,0.0,3.0,0.0,5.0,2.0,0.0
612567,0.0,3.0,0.0,5.0,2.0,0.0
612905,0.0,3.0,0.0,0.0,2.0,0.0
6131574,4.0,4.0,0.0,2.0,2.0,4.0
61317141,0.0,3.0,0.0,5.0,2.0,0.0
61317405,3.0,1.0,0.0,0.0,1.0,3.0
6133626,3.0,1.0,0.0,0.0,1.0,3.0
6135753,4.0,4.0,0.0,2.0,2.0,4.0
6136551,3.0,1.0,0.0,0.0,1.0,3.0
6137242,3.0,1.0,0.0,0.0,1.0,3.0
6140561,0.0,3.0,0.0,5.0,2.0,0.0
6140954,1.0,3.0,0.0,0.0,2.0,0.0
614689,3.0,1.0,0.0,0.0,1.0,3.0
6147149,4.0,0.0,-1.0,1.0,2.0,2.0
6148503,5.0,5.0,-1.0,3.0,1.0,1.0
6150060,3.0,3.0,0.0,0.0,1.0,3.0
6150377,3.0,1.0,0.0,0.0,1.0,3.0
61527424,1.0,3.0,0.0,0.0,2.0,0.0
6153745,0.0,3.0,0.0,5.0,2.0,0.0
61555091,4.0,4.0,0.0,2.0,2.0,4.0
6156519,4.0,4.0,0.0,2.0,2.0,4.0
6157442,5.0,5.0,1.0,3.0,1.0,1.0
6158824,5.0,5.0,-1.0,3.0,1.0,1.0
6158891,5.0,5.0,-1.0,3.0,1.0,1.0
6160193,3.0,1.0,0.0,0.0,1.0,3.0
6160340,5.0,2.0,-1.0,4.0,3.0,5.0
6163902,3.0,1.0,0.0,0.0,1.0,3.0
6163949,4.0,4.0,0.0,2.0,2.0,4.0
6164749,1.0,3.0,0.0,0.0,1.0,0.0
61647767,4.0,0.0,-1.0,1.0,0.0,2.0
6168292,1.0,3.0,0.0,0.0,2.0,0.0
6169338,3.0,1.0,0.0,0.0,1.0,3.0
6169747,0.0,3.0,0.0,5.0,2.0,0.0
61712827,4.0,4.0,0.0,2.0,2.0,4.0
617131691,0.0,3.0,0.0,5.0,2.0,0.0
6173251,4.0,0.0,-1.0,1.0,0.0,2.0
6173753,5.0,2.0,-1.0,4.0,1.0,5.0
61749,2.0,3.0,0.0,5.0,2.0,0.0
6175734,4.0,4.0,0.0,2.0,2.0,4.0
6176296,3.0,1.0,0.0,0.0,1.0,3.0
6177655,3.0,1.0,0.0,0.0,1.0,3.0
6178700,3.0,1.0,0.0,0.0,1.0,3.0
6178937,1.0,3.0,0.0,0.0,1.0,0.0
6182599,1.0,3.0,0.0,0.0,2.0,0.0
6182629,1.0,3.0,0.0,0.0,1.0,0.0
6182694,1.0,3.0,0.0,0.0,1.0,0.0
6182765,5.0,2.0,-1.0,4.0,3.0,5.0
6186064,3.0,1.0,0.0,0.0,1.0,3.0
6187048,4.0,0.0,-1.0,1.0,2.0,2.0
61881695,3.0,1.0,0.0,0.0,1.0,3.0
61888531,1.0,3.0,0.0,0.0,2.0,0.0
6189089,3.0,1.0,0.0,3.0,1.0,3.0
6189126,2.0,3.0,0.0,5.0,2.0,0.0
6190868,5.0,2.0,-1.0,4.0,3.0,5.0
619131,2.0,3.0,0.0,5.0,2.0,0.0
6192205,1.0,3.0,0.0,0.0,2.0,0.0
6193955,3.0,5.0,0.0,3.0,1.0,3.0
6198973,4.0,0.0,-1.0,1.0,0.0,2.0
6199035,5.0,5.0,-1.0,3.0,1.0,1.0
6200467,0.0,3.0,0.0,5.0,2.0,0.0
