,Density Peak,K-Means,DBSCAN,Hierarchical Clustering,Spectral Clustering,EM-GMM
5882533,0.0,0.0,0.0,0.0,3.0,0.0
588345,1.0,0.0,0.0,0.0,3.0,0.0
5886556,0.0,2.0,2.0,2.0,3.0,2.0
58870514,2.0,3.0,-1.0,1.0,2.0,3.0
5887161,0.0,0.0,0.0,0.0,3.0,0.0
588904,3.0,1.0,-1.0,3.0,1.0,1.0
589138,3.0,3.0,-1.0,1.0,1.0,3.0
58914193,3.0,1.0,-1.0,3.0,1.0,1.0
5891492,0.0,0.0,0.0,0.0,3.0,0.0
58917096,3.0,3.0,-1.0,1.0,1.0,3.0
58941679,0.0,2.0,0.0,0.0,3.0,0.0
589691,3.0,3.0,-1.0,1.0,1.0,1.0
5897050,0.0,0.0,0.0,0.0,3.0,0.0
5899371,0.0,2.0,0.0,0.0,3.0,0.0
5901612,1.0,1.0,3.0,3.0,3.0,1.0
5902081,0.0,2.0,0.0,0.0,3.0,0.0
5904175,2.0,3.0,-1.0,1.0,1.0,3.0
5905316,0.0,2.0,0.0,2.0,3.0,2.0
59074434,0.0,0.0,0.0,0.0,3.0,0.0
5907837,0.0,2.0,0.0,2.0,3.0,2.0
5909027,1.0,0.0,0.0,0.0,3.0,0.0
5911694,0.0,2.0,0.0,2.0,3.0,2.0
5914372,2.0,3.0,-1.0,1.0,2.0,3.0
59170848,1.0,0.0,0.0,0.0,3.0,0.0
5917105,0.0,0.0,0.0,0.0,3.0,0.0
5919134,1.0,0.0,0.0,0.0,3.0,0.0
59200369,3.0,1.0,-1.0,3.0,1.0,1.0
5920675,1.0,0.0,0.0,0.0,3.0,0.0
5920800,1.0,0.0,0.0,0.0,3.0,0.0
5921152,0.0,2.0,-1.0,2.0,0.0,2.0
5921164,1.0,0.0,0.0,0.0,3.0,0.0
5921209,1.0,0.0,0.0,0.0,3.0,0.0
5921517,0.0,2.0,0.0,2.0,3.0,2.0
592268,1.0,0.0,0.0,0.0,3.0,0.0
5924895,1.0,0.0,0.0,0.0,3.0,0.0
5925070,1.0,0.0,0.0,0.0,3.0,0.0
5925939,0.0,0.0,0.0,0.0,3.0,0.0
5926364,1.0,0.0,0.0,0.0,3.0,0.0
59295805,3.0,3.0,-1.0,1.0,1.0,1.0
5931558,3.0,1.0,-1.0,3.0,1.0,1.0
5932149,1.0,0.0,0.0,0.0,3.0,0.0
5932206,2.0,3.0,-1.0,1.0,1.0,3.0
59331,0.0,0.0,0.0,0.0,3.0,0.0
59336678,0.0,0.0,0.0,0.0,3.0,0.0
5935582,0.0,2.0,-1.0,2.0,0.0,2.0
5936675,1.0,1.0,-1.0,3.0,1.0,1.0
5937040,1.0,0.0,0.0,0.0,3.0,0.0
593716,1.0,0.0,0.0,0.0,3.0,0.0
5937906,0.0,0.0,0.0,0.0,3.0,0.0
59385415,1.0,0.0,0.0,0.0,3.0,0.0
59419501,0.0,0.0,0.0,0.0,3.0,0.0
59439341,1.0,0.0,0.0,0.0,3.0,0.0
59448077,1.0,1.0,-1.0,3.0,1.0,1.0
59461820,1.0,0.0,0.0,0.0,3.0,0.0
5946371,0.0,0.0,0.0,0.0,3.0,0.0
5946553,0.0,2.0,1.0,2.0,3.0,2.0
5947720,0.0,2.0,2.0,2.0,3.0,2.0
5948767,0.0,2.0,0.0,2.0,3.0,2.0
59522456,3.0,1.0,-1.0,3.0,1.0,1.0
5954,0.0,0.0,0.0,0.0,3.0,0.0
5956353,3.0,1.0,-1.0,3.0,1.0,1.0
59577708,3.0,1.0,-1.0,3.0,1.0,1.0
5958362,1.0,0.0,0.0,0.0,3.0,0.0
5958520,0.0,2.0,-1.0,2.0,0.0,2.0
5959075,1.0,0.0,0.0,0.0,3.0,0.0
5959730,1.0,0.0,0.0,0.0,3.0,0.0
59637787,3.0,1.0,-1.0,3.0,1.0,1.0
5965035,3.0,1.0,-1.0,3.0,1.0,1.0
59664405,1.0,0.0,0.0,0.0,3.0,0.0
5966925,1.0,0.0,0.0,0.0,3.0,0.0
5968,0.0,2.0,0.0,2.0,3.0,2.0
5969197,0.0,2.0,-1.0,2.0,0.0,2.0
5969670,0.0,0.0,0.0,0.0,3.0,0.0
5970299,1.0,0.0,0.0,0.0,3.0,0.0
597399,0.0,0.0,0.0,0.0,3.0,0.0
5977426,0.0,2.0,0.0,2.0,3.0,2.0
5981191,1.0,0.0,0.0,0.0,3.0,0.0
59823715,2.0,3.0,-1.0,1.0,2.0,3.0
5982372,0.0,0.0,0.0,0.0,3.0,0.0
59843,0.0,2.0,0.0,0.0,3.0,0.0
5984781,0.0,0.0,0.0,0.0,3.0,0.0
5985140,3.0,3.0,-1.0,1.0,1.0,3.0
598595,1.0,1.0,-1.0,3.0,1.0,1.0
5986486,0.0,0.0,0.0,0.0,3.0,0.0
59869695,1.0,0.0,0.0,0.0,3.0,0.0
59873,1.0,0.0,0.0,0.0,3.0,0.0
5987414,1.0,0.0,0.0,0.0,3.0,0.0
5987442,1.0,0.0,0.0,0.0,3.0,0.0
5988212,0.0,2.0,0.0,0.0,3.0,2.0
5988956,1.0,0.0,0.0,0.0,3.0,0.0
5989410,0.0,0.0,0.0,0.0,3.0,0.0
599385,3.0,3.0,-1.0,1.0,1.0,3.0
5994418,3.0,1.0,-1.0,3.0,1.0,1.0
5994702,1.0,0.0,0.0,0.0,3.0,0.0
5998266,1.0,0.0,0.0,0.0,3.0,0.0
5999015,0.0,0.0,0.0,0.0,3.0,0.0
6001356,0.0,2.0,-1.0,2.0,0.0,2.0
6001943,0.0,0.0,0.0,0.0,3.0,0.0
6002000,0.0,0.0,0.0,0.0,3.0,0.0
6002119,1.0,0.0,0.0,0.0,3.0,0.0
600640606,1.0,0.0,0.0,0.0,3.0,0.0
600686,0.0,0.0,0.0,0.0,3.0,0.0
600869,0.0,2.0,-1.0,2.0,0.0,2.0
600883,1.0,0.0,0.0,0.0,3.0,0.0
60090,3.0,3.0,-1.0,1.0,1.0,3.0
6009381,0.0,0.0,0.0,0.0,3.0,0.0
6009528,3.0,1.0,-1.0,3.0,1.0,1.0
6010603,0.0,0.0,0.0,0.0,3.0,0.0
6010896,0.0,0.0,0.0,0.0,3.0,0.0
60118460,0.0,0.0,0.0,0.0,3.0,0.0
6012036,0.0,0.0,0.0,0.0,3.0,0.0
6013916,1.0,0.0,0.0,0.0,3.0,0.0
6015024,1.0,0.0,0.0,0.0,3.0,0.0
6015218,2.0,3.0,-1.0,1.0,2.0,3.0
6016555,1.0,0.0,0.0,0.0,3.0,0.0
6017183,1.0,0.0,0.0,0.0,3.0,0.0
6018044,0.0,2.0,-1.0,2.0,0.0,2.0
6018268,0.0,0.0,0.0,0.0,3.0,0.0
6019354,1.0,0.0,0.0,0.0,3.0,0.0
601983,0.0,0.0,0.0,0.0,3.0,0.0
6019857,3.0,3.0,-1.0,1.0,1.0,3.0
6019915,0.0,0.0,0.0,0.0,3.0,0.0
60202833,1.0,0.0,0.0,0.0,3.0,0.0
6020500,0.0,2.0,1.0,2.0,3.0,2.0
60215493,0.0,0.0,0.0,0.0,3.0,0.0
6021923,1.0,0.0,0.0,0.0,3.0,0.0
60225006,0.0,0.0,0.0,0.0,3.0,0.0
60225099,0.0,0.0,0.0,0.0,3.0,0.0
6023375,1.0,1.0,-1.0,0.0,3.0,1.0
6023934,0.0,0.0,0.0,0.0,3.0,0.0
602419424,2.0,3.0,-1.0,1.0,1.0,3.0
602476,0.0,0.0,0.0,0.0,3.0,0.0
6030931,0.0,0.0,0.0,0.0,3.0,0.0
6031264,0.0,0.0,0.0,0.0,3.0,0.0
6032875,0.0,0.0,0.0,0.0,3.0,0.0
6033888,1.0,1.0,-1.0,3.0,3.0,1.0
6034570,0.0,0.0,0.0,0.0,3.0,0.0
6035332,0.0,2.0,-1.0,2.0,0.0,2.0
6037206,1.0,0.0,0.0,0.0,3.0,0.0
6037580,1.0,0.0,0.0,0.0,3.0,0.0
6037608,3.0,1.0,-1.0,3.0,1.0,1.0
6038303,1.0,0.0,0.0,0.0,3.0,0.0
6038353,1.0,1.0,0.0,0.0,3.0,0.0
6044555,1.0,0.0,0.0,0.0,3.0,0.0
6046786,1.0,1.0,0.0,0.0,3.0,0.0
60478996,0.0,0.0,0.0,0.0,3.0,0.0
6049620,1.0,0.0,0.0,0.0,3.0,0.0
6050105,0.0,0.0,0.0,0.0,3.0,0.0
6052341,1.0,0.0,0.0,0.0,3.0,0.0
6054157,0.0,2.0,-1.0,2.0,0.0,2.0
6057385,2.0,3.0,-1.0,1.0,1.0,3.0
605770,0.0,2.0,0.0,0.0,3.0,0.0
6058251,3.0,1.0,-1.0,3.0,1.0,1.0
60584696,0.0,0.0,0.0,0.0,3.0,0.0
6058663,1.0,0.0,0.0,0.0,3.0,0.0
6059031,1.0,1.0,-1.0,3.0,3.0,1.0
6059117,1.0,0.0,0.0,0.0,3.0,0.0
6059448,0.0,0.0,0.0,0.0,3.0,0.0
6061232,1.0,0.0,0.0,0.0,3.0,0.0
6067418,0.0,2.0,-1.0,2.0,0.0,2.0
6068548,0.0,2.0,0.0,0.0,3.0,0.0
6068557,0.0,0.0,0.0,0.0,3.0,0.0
6071190,0.0,2.0,0.0,0.0,3.0,0.0
60722885,1.0,0.0,0.0,0.0,3.0,0.0
60723329,1.0,0.0,0.0,0.0,3.0,0.0
6073676,0.0,0.0,0.0,0.0,3.0,0.0
607462,0.0,0.0,0.0,0.0,3.0,0.0
6075418,1.0,0.0,0.0,0.0,3.0,0.0
6075554,1.0,0.0,0.0,0.0,3.0,0.0
60767575,1.0,0.0,0.0,0.0,3.0,0.0
607745,0.0,0.0,0.0,0.0,3.0,0.0
6078413,0.0,2.0,-1.0,2.0,0.0,2.0
6078947,1.0,0.0,0.0,0.0,3.0,0.0
6084136,1.0,0.0,0.0,0.0,3.0,0.0
6088542,1.0,0.0,0.0,0.0,3.0,0.0
60891,0.0,0.0,0.0,0.0,3.0,0.0
6091415,0.0,2.0,0.0,2.0,3.0,2.0
6092175,3.0,1.0,-1.0,3.0,1.0,1.0
6092223,1.0,1.0,-1.0,0.0,3.0,1.0
6095360,1.0,1.0,0.0,0.0,3.0,0.0
6096212,0.0,0.0,0.0,0.0,3.0,0.0
6096730,3.0,1.0,-1.0,3.0,1.0,1.0
6096926,0.0,2.0,0.0,2.0,3.0,2.0
60998881,1.0,0.0,0.0,0.0,3.0,0.0
610024,1.0,0.0,0.0,0.0,3.0,0.0
6100537,0.0,2.0,0.0,2.0,3.0,2.0
6102449,0.0,2.0,-1.0,2.0,3.0,2.0
6103042,0.0,2.0,0.0,0.0,3.0,0.0
6103951,1.0,0.0,0.0,0.0,3.0,0.0
6105200,1.0,0.0,0.0,0.0,3.0,0.0
61053080,1.0,0.0,0.0,0.0,3.0,0.0
6105703,0.0,2.0,0.0,2.0,3.0,2.0
610654,1.0,0.0,0.0,0.0,3.0,0.0
6106711,0.0,0.0,0.0,0.0,3.0,0.0
6109452,0.0,2.0,0.0,2.0,3.0,2.0
61122000,1.0,0.0,0.0,0.0,3.0,0.0
6113395,1.0,0.0,0.0,0.0,3.0,0.0
6115622,1.0,0.0,0.0,0.0,3.0,0.0
61160468,1.0,0.0,0.0,0.0,3.0,0.0
611742,0.0,2.0,0.0,2.0,3.0,2.0
61187208,0.0,2.0,0.0,0.0,3.0,0.0
6119549,1.0,1.0,0.0,0.0,3.0,0.0
6121507,1.0,1.0,0.0,0.0,3.0,0.0
6122105,1.0,0.0,0.0,0.0,3.0,0.0
612245,0.0,2.0,0.0,2.0,3.0,2.0
6124835,1.0,0.0,0.0,0.0,3.0,0.0
612567,0.0,2.0,0.0,2.0,3.0,2.0
612905,0.0,2.0,0.0,0.0,3.0,0.0
6131574,0.0,2.0,0.0,2.0,3.0,2.0
61317141,0.0,0.0,0.0,0.0,3.0,0.0
61317405,3.0,1.0,-1.0,3.0,1.0,1.0
6133626,0.0,2.0,-1.0,2.0,0.0,2.0
6135753,1.0,0.0,0.0,0.0,3.0,0.0
6136551,1.0,0.0,0.0,0.0,3.0,0.0
6137242,0.0,2.0,2.0,2.0,3.0,2.0
6140561,0.0,2.0,2.0,2.0,3.0,2.0
6140954,3.0,1.0,-1.0,3.0,1.0,1.0
614689,0.0,2.0,0.0,0.0,3.0,0.0
6147149,0.0,2.0,0.0,2.0,3.0,2.0
6148503,0.0,0.0,0.0,0.0,3.0,0.0
6150060,0.0,0.0,0.0,0.0,3.0,0.0
6150377,1.0,1.0,-1.0,3.0,1.0,1.0
61527424,0.0,2.0,1.0,2.0,3.0,2.0
6153745,3.0,1.0,-1.0,3.0,1.0,1.0
61555091,1.0,0.0,0.0,0.0,3.0,0.0
6156519,1.0,0.0,0.0,0.0,3.0,0.0
6157442,0.0,2.0,-1.0,2.0,0.0,2.0
6158824,1.0,0.0,0.0,0.0,3.0,0.0
6158891,1.0,0.0,0.0,0.0,3.0,0.0
6160193,1.0,0.0,0.0,0.0,3.0,0.0
6160340,3.0,3.0,-1.0,1.0,1.0,3.0
6163902,0.0,2.0,-1.0,2.0,0.0,2.0
6163949,0.0,0.0,0.0,0.0,3.0,0.0
6164749,2.0,3.0,-1.0,1.0,1.0,3.0
61647767,0.0,2.0,0.0,0.0,3.0,2.0
6168292,1.0,0.0,0.0,0.0,3.0,0.0
6169338,2.0,3.0,-1.0,1.0,1.0,3.0
6169747,1.0,0.0,0.0,0.0,3.0,0.0
61712827,0.0,0.0,0.0,0.0,3.0,0.0
617131691,1.0,0.0,0.0,0.0,3.0,0.0
6173251,0.0,0.0,0.0,0.0,3.0,0.0
6173753,1.0,0.0,0.0,0.0,3.0,0.0
61749,1.0,0.0,0.0,0.0,3.0,0.0
6175734,1.0,1.0,-1.0,3.0,1.0,1.0
6176296,0.0,0.0,0.0,0.0,3.0,0.0
6177655,1.0,1.0,3.0,3.0,3.0,1.0
6178700,0.0,0.0,0.0,0.0,3.0,0.0
6178937,0.0,0.0,0.0,0.0,3.0,0.0
6182599,0.0,2.0,2.0,2.0,3.0,2.0
6182629,3.0,1.0,-1.0,3.0,1.0,1.0
6182694,0.0,0.0,0.0,0.0,3.0,0.0
6182765,1.0,0.0,0.0,0.0,3.0,0.0
6186064,1.0,0.0,0.0,0.0,3.0,0.0
6187048,0.0,2.0,0.0,2.0,3.0,2.0
61881695,1.0,0.0,0.0,0.0,3.0,0.0
61888531,3.0,1.0,-1.0,3.0,1.0,1.0
6189089,0.0,0.0,0.0,0.0,3.0,0.0
6189126,1.0,0.0,0.0,0.0,3.0,0.0
6190868,0.0,0.0,0.0,0.0,3.0,0.0
619131,1.0,1.0,0.0,0.0,3.0,0.0
6192205,3.0,1.0,-1.0,3.0,1.0,1.0
6193955,0.0,2.0,0.0,0.0,3.0,0.0
6198973,1.0,0.0,0.0,0.0,3.0,0.0
6199035,1.0,1.0,-1.0,3.0,1.0,1.0
6200467,0.0,0.0,0.0,0.0,3.0,0.0
62010863,0.0,2.0,-1.0,2.0,0.0,2.0
6203320,0.0,2.0,0.0,2.0,3.0,2.0
6203507,1.0,0.0,0.0,0.0,3.0,0.0
6204136,1.0,1.0,-1.0,3.0,1.0,1.0
6204393,0.0,0.0,0.0,0.0,3.0,0.0
62045945,1.0,0.0,0.0,0.0,3.0,0.0
6205766,0.0,2.0,-1.0,2.0,0.0,2.0
620590,0.0,2.0,0.0,0.0,3.0,0.0
62062707,3.0,3.0,-1.0,1.0,1.0,1.0
6207891,0.0,0.0,0.0,0.0,3.0,0.0
62096739,1.0,0.0,0.0,0.0,3.0,0.0
6210654,1.0,1.0,0.0,0.0,3.0,0.0
62107643,1.0,0.0,0.0,0.0,3.0,0.0
6211043,0.0,2.0,2.0,2.0,3.0,2.0
6211346,3.0,1.0,-1.0,3.0,1.0,1.0
6212466,0.0,0.0,0.0,0.0,3.0,0.0
62128,0.0,0.0,0.0,0.0,3.0,0.0
621375,1.0,0.0,0.0,0.0,3.0,0.0
6215505,0.0,0.0,0.0,0.0,3.0,0.0
6217288,3.0,1.0,-1.0,3.0,1.0,1.0
621742,1.0,1.0,-1.0,0.0,3.0,1.0
6219298,0.0,2.0,-1.0,2.0,0.0,2.0
6219870,3.0,1.0,-1.0,3.0,1.0,1.0
62202390,1.0,0.0,0.0,0.0,3.0,0.0
6220613,1.0,0.0,0.0,0.0,3.0,0.0
6221021,3.0,1.0,-1.0,3.0,1.0,1.0
62214599,0.0,0.0,0.0,0.0,3.0,0.0
62229702,1.0,0.0,0.0,0.0,3.0,0.0
6223113,0.0,0.0,0.0,0.0,3.0,0.0
622320,1.0,0.0,0.0,0.0,3.0,0.0
6224433,0.0,0.0,0.0,0.0,3.0,0.0
62247264,0.0,0.0,0.0,0.0,3.0,0.0
6224763,0.0,0.0,0.0,0.0,3.0,0.0
6224910,0.0,0.0,0.0,0.0,3.0,0.0
6225433,0.0,0.0,0.0,0.0,3.0,0.0
62259250,1.0,0.0,0.0,0.0,3.0,0.0
6225963,1.0,1.0,-1.0,3.0,3.0,1.0
62271381,1.0,1.0,-1.0,3.0,3.0,1.0
6228345,1.0,0.0,0.0,0.0,3.0,0.0
62284,0.0,2.0,0.0,0.0,3.0,0.0
622942,1.0,1.0,0.0,0.0,3.0,0.0
6230247,0.0,2.0,0.0,2.0,3.0,2.0
62302525,0.0,0.0,0.0,0.0,3.0,0.0
62358535,3.0,1.0,-1.0,3.0,1.0,1.0
62361613,1.0,0.0,0.0,0.0,3.0,0.0
6239117,3.0,1.0,-1.0,3.0,1.0,1.0
6240023,0.0,2.0,-1.0,2.0,0.0,2.0
6241475,3.0,1.0,-1.0,3.0,1.0,1.0
6242240,1.0,0.0,0.0,0.0,3.0,0.0
6242421,1.0,1.0,-1.0,3.0,1.0,1.0
62424694,1.0,0.0,0.0,0.0,3.0,0.0
6243792,0.0,0.0,0.0,0.0,3.0,0.0
62447032,1.0,0.0,0.0,0.0,3.0,0.0
6247348,1.0,0.0,0.0,0.0,3.0,0.0
624814,0.0,2.0,0.0,0.0,3.0,2.0
62501374,1.0,0.0,0.0,0.0,3.0,0.0
6250290,0.0,2.0,0.0,0.0,3.0,0.0
6250503,0.0,2.0,1.0,2.0,3.0,2.0
62508064,0.0,0.0,0.0,0.0,3.0,0.0
6251653,3.0,3.0,-1.0,1.0,1.0,3.0
62521,0.0,0.0,0.0,0.0,3.0,0.0
6252730,0.0,0.0,0.0,0.0,3.0,0.0
6253217,0.0,2.0,-1.0,2.0,0.0,2.0
6253824,1.0,0.0,0.0,0.0,3.0,0.0
6253950,1.0,0.0,0.0,0.0,3.0,0.0
6254375,0.0,2.0,-1.0,2.0,0.0,2.0
62549919,1.0,0.0,0.0,0.0,3.0,0.0
6255025,1.0,0.0,0.0,0.0,3.0,0.0
6256473,1.0,0.0,0.0,0.0,3.0,0.0
62571829,1.0,0.0,0.0,0.0,3.0,0.0
62573,1.0,0.0,0.0,0.0,3.0,0.0
625958,2.0,3.0,-1.0,1.0,1.0,3.0
62601295,1.0,0.0,0.0,0.0,3.0,0.0
6260449,1.0,0.0,0.0,0.0,3.0,0.0
6262893,1.0,0.0,0.0,0.0,3.0,0.0
626310,0.0,0.0,0.0,0.0,3.0,0.0
6263591,0.0,2.0,-1.0,2.0,3.0,2.0
6263599,0.0,0.0,0.0,0.0,3.0,0.0
62645486,3.0,1.0,-1.0,3.0,1.0,1.0
6264697,3.0,1.0,-1.0,3.0,1.0,1.0
6266822,3.0,1.0,-1.0,3.0,1.0,1.0
6267230,0.0,2.0,0.0,2.0,3.0,2.0
6267363,0.0,2.0,-1.0,2.0,0.0,2.0
6269074,0.0,2.0,0.0,2.0,3.0,2.0
6270043,0.0,0.0,0.0,0.0,3.0,0.0
62705818,0.0,0.0,0.0,0.0,3.0,0.0
6270618,1.0,0.0,0.0,0.0,3.0,0.0
6270696,0.0,2.0,-1.0,2.0,0.0,2.0
6271321,1.0,1.0,0.0,0.0,3.0,0.0
627207,0.0,2.0,-1.0,2.0,0.0,2.0
6272915,0.0,2.0,1.0,2.0,3.0,2.0
62738292,3.0,3.0,-1.0,1.0,1.0,3.0
6274866,1.0,0.0,0.0,0.0,3.0,0.0
6275831,0.0,2.0,-1.0,2.0,0.0,2.0
62758556,1.0,0.0,0.0,0.0,3.0,0.0
6276500,3.0,1.0,-1.0,3.0,1.0,1.0
6277656,1.0,0.0,0.0,0.0,3.0,0.0
62778353,0.0,0.0,0.0,0.0,3.0,0.0
6277883,0.0,0.0,0.0,0.0,3.0,0.0
6277930,1.0,0.0,0.0,0.0,3.0,0.0
6278645,0.0,0.0,0.0,0.0,3.0,0.0
6282552,0.0,2.0,-1.0,2.0,0.0,2.0
62828301,0.0,2.0,1.0,2.0,3.0,2.0
6283440,1.0,0.0,0.0,0.0,3.0,0.0
628639,1.0,0.0,0.0,0.0,3.0,0.0
62901479,0.0,2.0,-1.0,2.0,3.0,2.0
6292134,0.0,0.0,0.0,0.0,3.0,0.0
6292574,1.0,0.0,0.0,0.0,3.0,0.0
6296975,0.0,0.0,0.0,0.0,3.0,0.0
62980745,1.0,0.0,0.0,0.0,3.0,0.0
6298433,3.0,3.0,-1.0,1.0,1.0,3.0
6298625,0.0,2.0,0.0,0.0,3.0,2.0
6304568,1.0,0.0,0.0,0.0,3.0,0.0
6304896,0.0,2.0,0.0,2.0,3.0,2.0
6305502,1.0,0.0,0.0,0.0,3.0,0.0
630689043,0.0,2.0,0.0,0.0,3.0,2.0
6306928,1.0,0.0,0.0,0.0,3.0,0.0
6308204,3.0,1.0,-1.0,3.0,1.0,1.0
6309753,0.0,2.0,0.0,2.0,3.0,2.0
6310577,0.0,0.0,0.0,0.0,3.0,0.0
631137,0.0,2.0,0.0,0.0,3.0,0.0
6312676,0.0,2.0,1.0,2.0,3.0,2.0
6313578,0.0,2.0,0.0,0.0,3.0,0.0
6314490,1.0,0.0,0.0,0.0,3.0,0.0
6314579,0.0,0.0,0.0,0.0,3.0,0.0
6315127,1.0,0.0,0.0,0.0,3.0,0.0
631566,0.0,0.0,0.0,0.0,3.0,0.0
631567,1.0,0.0,0.0,0.0,3.0,0.0
6315687,0.0,2.0,1.0,2.0,3.0,2.0
6315819,0.0,2.0,0.0,2.0,3.0,2.0
6316124,0.0,0.0,0.0,0.0,3.0,0.0
63178764,1.0,0.0,0.0,0.0,3.0,0.0
6318012,1.0,0.0,0.0,0.0,3.0,0.0
6321746,0.0,0.0,0.0,0.0,3.0,0.0
63282093,0.0,2.0,0.0,2.0,3.0,2.0
632872,0.0,2.0,-1.0,2.0,0.0,2.0
63292466,0.0,0.0,0.0,0.0,3.0,0.0
6330630,0.0,2.0,-1.0,2.0,3.0,2.0
6331142,1.0,1.0,-1.0,3.0,3.0,1.0
6331771,0.0,0.0,0.0,0.0,3.0,0.0
63324526,3.0,1.0,-1.0,3.0,1.0,1.0
6333795,0.0,0.0,0.0,0.0,3.0,0.0
6334180,2.0,3.0,-1.0,1.0,1.0,3.0
6340089,3.0,1.0,-1.0,3.0,1.0,1.0
6340241,0.0,0.0,0.0,0.0,3.0,0.0
6340451,0.0,0.0,0.0,0.0,3.0,0.0
6340839,0.0,2.0,-1.0,2.0,0.0,2.0
6341113,0.0,2.0,0.0,0.0,3.0,2.0
6341636,0.0,2.0,-1.0,2.0,0.0,2.0
6341733,0.0,0.0,0.0,0.0,3.0,0.0
6342652,1.0,0.0,0.0,0.0,3.0,0.0
6343344,1.0,0.0,0.0,0.0,3.0,0.0
63448,0.0,0.0,0.0,0.0,3.0,0.0
63464932,0.0,2.0,0.0,2.0,3.0,2.0
6348151,1.0,0.0,0.0,0.0,3.0,0.0
6348776,3.0,1.0,-1.0,3.0,1.0,1.0
6349796,3.0,1.0,-1.0,3.0,1.0,1.0
6349852,1.0,1.0,-1.0,3.0,1.0,1.0
6350039,1.0,0.0,0.0,0.0,3.0,0.0
635029,0.0,0.0,0.0,0.0,3.0,0.0
6351449,1.0,0.0,0.0,0.0,3.0,0.0
6351501,0.0,2.0,-1.0,2.0,0.0,2.0
6352137,0.0,0.0,0.0,0.0,3.0,0.0
6353159,0.0,2.0,0.0,0.0,3.0,0.0
6354031,1.0,0.0,0.0,0.0,3.0,0.0
6354037,0.0,0.0,0.0,0.0,3.0,0.0
63549,1.0,0.0,0.0,0.0,3.0,0.0
635604,1.0,0.0,0.0,0.0,3.0,0.0
6357435,0.0,0.0,0.0,0.0,3.0,0.0
6358416,1.0,0.0,0.0,0.0,3.0,0.0
635961652,1.0,0.0,0.0,0.0,3.0,0.0
636153,3.0,1.0,-1.0,3.0,1.0,1.0
6361550,0.0,0.0,0.0,0.0,3.0,0.0
6362121,0.0,0.0,0.0,0.0,3.0,0.0
6362552,1.0,0.0,0.0,0.0,3.0,0.0
6363167,1.0,0.0,0.0,0.0,3.0,0.0
636378,3.0,1.0,-1.0,3.0,1.0,1.0
636547,3.0,1.0,-1.0,3.0,1.0,1.0
6366023,3.0,3.0,-1.0,1.0,1.0,3.0
6366114,1.0,0.0,0.0,0.0,3.0,0.0
63661277,1.0,0.0,0.0,0.0,3.0,0.0
6369014,0.0,0.0,0.0,0.0,3.0,0.0
6369278,1.0,1.0,-1.0,3.0,1.0,1.0
636975,0.0,0.0,0.0,0.0,3.0,0.0
6371048,0.0,2.0,-1.0,2.0,0.0,2.0
6371328,0.0,0.0,0.0,0.0,3.0,0.0
6371928,0.0,2.0,0.0,2.0,3.0,2.0
6372148,3.0,1.0,-1.0,3.0,1.0,1.0
637287,1.0,0.0,0.0,0.0,3.0,0.0
637428,0.0,0.0,0.0,0.0,3.0,0.0
63746853,1.0,0.0,0.0,0.0,3.0,0.0
6375691,0.0,2.0,-1.0,2.0,0.0,2.0
637638,0.0,2.0,0.0,2.0,3.0,2.0
6377191,0.0,2.0,-1.0,2.0,3.0,2.0
63776,0.0,2.0,-1.0,2.0,0.0,2.0
6379804,0.0,0.0,0.0,0.0,3.0,0.0
63812925,1.0,0.0,0.0,0.0,3.0,0.0
638262,0.0,2.0,0.0,2.0,3.0,2.0
6385820,0.0,2.0,0.0,0.0,3.0,0.0
638766,1.0,0.0,0.0,0.0,3.0,0.0
638924,3.0,1.0,-1.0,3.0,1.0,1.0
6389371,1.0,0.0,0.0,0.0,3.0,0.0
6389780,0.0,0.0,0.0,0.0,3.0,0.0
63917450,0.0,0.0,0.0,0.0,3.0,0.0
6392414,0.0,0.0,0.0,0.0,3.0,0.0
6392442,0.0,2.0,0.0,0.0,3.0,2.0
6393315,3.0,1.0,-1.0,3.0,1.0,1.0
6394342,0.0,0.0,0.0,0.0,3.0,0.0
6395447,1.0,0.0,0.0,0.0,3.0,0.0
63954549,1.0,1.0,-1.0,3.0,1.0,1.0
6396233,0.0,2.0,2.0,2.0,3.0,2.0
6396702,0.0,2.0,-1.0,2.0,0.0,2.0
6397412,2.0,3.0,-1.0,1.0,1.0,3.0
6397426,0.0,0.0,0.0,0.0,3.0,0.0
6397911,0.0,2.0,-1.0,2.0,0.0,2.0
6399627,2.0,3.0,-1.0,1.0,1.0,3.0
6399810,1.0,1.0,-1.0,3.0,1.0,1.0
6400680,1.0,0.0,0.0,0.0,3.0,0.0
6402938,0.0,0.0,0.0,0.0,3.0,0.0
6403248,0.0,0.0,0.0,0.0,3.0,0.0
64034187,1.0,0.0,0.0,0.0,3.0,0.0
6404983,1.0,0.0,0.0,0.0,3.0,0.0
6405,1.0,0.0,0.0,0.0,3.0,0.0
64051207,1.0,0.0,0.0,0.0,3.0,0.0
6405834,0.0,0.0,0.0,0.0,3.0,0.0
6406606,1.0,0.0,0.0,0.0,3.0,0.0
6407572,0.0,2.0,0.0,2.0,3.0,2.0
6408575,1.0,0.0,0.0,0.0,3.0,0.0
6408839,0.0,0.0,0.0,0.0,3.0,0.0
64092,0.0,2.0,-1.0,2.0,0.0,2.0
640922,2.0,3.0,-1.0,1.0,1.0,3.0
